geo;time;excel time;lon;lat;alt;provider;accuracy;course;speed;distance
4;18:45:17.468;42486.781452;0.009929666666666663;-0.044541111111111115;0.00027355555555555775;0.10931605
4;18:45:17.573;42486.781453;-0.0007732222222222183;-0.049423777777777775;0.009236555555555557;0.09113725
4;18:45:17.674;42486.781455;0.010057777777777784;-0.044834888888888896;0.0017252222222222252;0.10830051
4;18:45:17.775;42486.781456;-0.014704888888888887;-0.050272777777777784;-0.0012298888888888871;0.08674099
4;18:45:17.880;42486.781457;-0.027277333333333334;-0.03599866666666667;0.028758777777777782;0.15089732
4;18:45:17.981;42486.781458;-0.014015222222222219;-0.037789;0.0071464444444444475;0.19240841
4;18:45:18.086;42486.781459;-0.03560177777777778;-0.03917822222222223;0.01639888888888889;0.06958448
4;18:45:18.187;42486.78146;-0.02820488888888889;-0.01743433333333334;0.02987577777777778;0.11483031
4;18:45:18.288;42486.781462;-0.022815666666666665;-0.030928555555555563;0.01735677777777778;0.15916343
4;18:45:18.389;42486.781463;-0.02020755555555556;-0.022679333333333333;0.029852222222222224;0.14239733
4;18:45:18.490;42486.781464;0.008162222222222223;-0.0007417777777777764;0.011835888888888889;0.12644762
4;18:45:18.599;42486.781465;-0.007321777777777776;-0.0026728888888888904;0.007708555555555555;0.18976037
4;18:45:18.701;42486.781466;0.003060555555555557;0.006324444444444442;0.024967888888888887;0.1694255
4;18:45:18.805;42486.781468;0.017098777777777782;-0.0016310000000000016;-0.0008352222222222233;0.06485368
4;18:45:18.913;42486.781469;0.002250333333333335;0.003982555555555555;0.01718322222222222;0.1769661
4;18:45:19.018;42486.78147;0.016660222222222226;0.03215544444444444;0.01736888888888889;0.099869914
4;18:45:19.119;42486.781471;0.017251333333333334;0.01142644444444444;-0.005324999999999997;0.1333904
4;18:45:19.225;42486.781473;0.00032622222222222465;0.02068244444444444;0.022782;0.117430836
4;18:45:19.330;42486.781474;-0.0035956666666666645;0.01739544444444444;0.02741266666666667;0.09630161
4;18:45:19.435;42486.781475;-0.013280888888888889;-0.0014993333333333386;0.04960088888888889;0.27309704
4;18:45:19.537;42486.781476;0.002721666666666668;0.0047192222222222175;0.05969544444444445;0.0880568
4;18:45:19.643;42486.781477;0.0033766666666666667;-0.008301000000000005;0.04292744444444444;0.21288495
4;18:45:19.748;42486.781479;-0.00032333333333333134;-0.0025396666666666736;0.07354022222222222;0.11812705
4;18:45:19.849;42486.78148;0.015251666666666667;-0.015350777777777781;0.07565433333333332;0.122331515
4;18:45:19.955;42486.781481;0.005696555555555556;-0.054892888888888894;0.08544577777777779;0.10520932
4;18:45:20.057;42486.781482;0.022508666666666666;-0.06515077777777778;0.12922422222222224;0.11413151
4;18:45:20.161;42486.781483;0.02249522222222222;-0.07585488888888889;0.11349411111111112;0.16997059
4;18:45:20.262;42486.781485;-0.02323;-0.07932555555555555;0.10317644444444443;0.1615209
4;18:45:20.366;42486.781486;-0.044588444444444444;-0.06469744444444445;0.12593244444444443;0.17410628
4;18:45:20.467;42486.781487;-0.04322433333333334;-0.05757177777777778;0.16743077777777776;0.38934305
4;18:45:20.574;42486.781488;-0.04496788888888889;-0.05066355555555555;0.17297977777777776;0.15575302
4;18:45:20.675;42486.781489;-0.07103655555555556;-0.06346911111111112;0.20407144444444444;0.45787007
4;18:45:20.780;42486.781491;-0.05756888888888889;-0.05506166666666666;0.1948038888888889;0.34363496
4;18:45:20.882;42486.781492;-0.05358266666666667;-0.04388844444444444;0.19912855555555556;0.4724606
4;18:45:20.987;42486.781493;-0.052828;-0.02877844444444444;0.18470177777777783;0.058855757
4;18:45:21.088;42486.781494;-0.03565011111111111;-0.023807111111111105;0.18499144444444449;0.5139455
4;18:45:21.189;42486.781495;0.013239444444444448;-0.0070247777777777765;0.1981148888888889;0.24044333
4;18:45:21.290;42486.781496;0.03474288888888889;-0.021497111111111113;0.1616168888888889;0.17523414
4;18:45:21.394;42486.781498;0.04322566666666667;-0.04781277777777778;0.08271644444444445;0.24917063
4;18:45:21.502;42486.781499;-0.00833877777777777;-0.03285844444444444;0.14384744444444447;0.15604167
4;18:45:21.606;42486.7815;0.03805077777777778;-0.04968377777777778;0.13065955555555556;0.10870143
4;18:45:21.708;42486.781501;0.009095666666666665;-0.09605844444444445;0.10267022222222222;0.09137286
4;18:45:21.812;42486.781502;0.03416255555555556;-0.07314266666666668;0.11434877777777776;0.3315147
4;18:45:21.913;42486.781504;0.024450111111111113;-0.09002955555555556;0.09589311111111111;0.74933106
4;18:45:22.014;42486.781505;0.052499666666666674;-0.08964155555555556;0.05107455555555555;0.45269084
