geo;time;excel time;lon;lat;alt;provider;accuracy;course;speed;distance
1;17:41:02.723;42486.736837;-0.5382461111111111;-0.049523222222222225;9.660082666666666;10.74396;83
1;17:41:02.838;42486.736838;-0.5922852222222222;-0.006220333333333328;9.673362999999998;9.936715;83
1;17:41:02.940;42486.73684;-0.6896831111111111;-0.009340444444444448;9.742475555555554;9.462131;83
1;17:41:03.043;42486.736841;-0.7089005555555555;-0.048284888888888884;9.764247;9.399811;83
1;17:41:03.147;42486.736842;-0.6862393333333334;0.0003033333333333375;9.695859;9.6296835;83
1;17:41:03.256;42486.736843;-0.7423014444444446;-0.03910988888888889;9.612792111111112;9.555493;83
1;17:41:03.358;42486.736844;-0.7543661111111111;-0.02801866666666666;9.513410555555556;10.013841;83
1;17:41:03.527;42486.736846;-0.8160358888888889;0.007915777777777775;9.515844222222222;9.825701;83
1;17:41:03.634;42486.736848;-0.8388224444444443;0.03918011111111111;9.526887222222221;8.991131;83
1;17:41:03.743;42486.736849;-0.9321064444444445;0.04168633333333333;9.446612333333333;10.05176;83
1;17:41:03.850;42486.73685;-1.001076111111111;0.0029223333333333354;9.489344555555554;9.051349;83
1;17:41:03.951;42486.736851;-0.9744412222222222;0.05945055555555555;9.495584888888889;9.517864;83
1;17:41:04.056;42486.736852;-1.057141111111111;0.10624566666666665;9.467128222222223;9.51586;83
1;17:41:04.165;42486.736854;-1.1729139999999998;0.11503111111111111;9.550681777777779;9.007581;83
1;17:41:04.274;42486.736855;-1.1891835555555557;0.21533777777777777;9.560821444444445;10.000491;83
1;17:41:04.385;42486.736856;-1.285174777777778;0.31691644444444445;9.65463477777778;10.053189;83
1;17:41:04.492;42486.736858;-1.4067990000000001;0.47402799999999995;9.623481666666667;9.654956;83
1;17:41:04.600;42486.736859;-1.4141274444444447;0.7441361111111111;9.633687666666667;9.833018;83
1;17:41:04.712;42486.73686;-1.3200875555555558;1.0792404444444443;9.652692666666667;10.179329;84
1;17:41:05.170;42486.736865;-1.2442594444444446;1.4395101111111108;9.609591333333334;10.042022;84
1;17:41:05.271;42486.736867;-1.179648;1.7741322222222222;9.545775333333332;9.55418;84
1;17:41:05.383;42486.736868;-1.087300888888889;2.165102222222222;9.544357666666665;9.897436;84
1;17:41:05.488;42486.736869;-1.0260615555555557;2.5214962222222224;9.456596;9.485271;84
1;17:41:05.597;42486.73687;-0.9577556666666668;2.804321777777778;9.31312088888889;10.106515;84
1;17:41:05.721;42486.736872;-0.8811215555555556;3.0772292222222224;9.278487222222221;10.045604;84
1;17:41:05.827;42486.736873;-0.7685471111111111;3.242734555555556;9.25359211111111;10.212761;84
1;17:41:05.938;42486.736874;-0.7613074444444443;3.330020111111111;9.217539888888888;9.648773;84
1;17:41:06.042;42486.736875;-0.7936542222222221;3.3558464444444445;9.296743666666666;9.367527;84
1;17:41:06.145;42486.736877;-0.8086354444444445;3.317584777777778;9.326544;10.240094;84
1;17:41:06.249;42486.736878;-0.8628241111111111;3.2951073333333336;9.303562666666666;9.605658;84
1;17:41:06.350;42486.736879;-0.8750594444444445;3.2390845555555554;9.271879222222223;9.799101;84
1;17:41:06.458;42486.73688;-0.8598239999999999;3.1641291111111105;9.297780111111113;10.255417;84
1;17:41:06.569;42486.736882;-0.8292131111111111;3.114875666666667;9.359213777777779;10.264242;84
1;17:41:06.678;42486.736883;-0.8315505555555555;2.956567888888889;9.407523555555557;9.815335;84
1;17:41:06.784;42486.736884;-0.8011393333333332;2.770935444444444;9.473157888888888;9.783137;84
1;17:41:06.895;42486.736885;-0.7177111111111111;2.6082885555555553;9.545675888888887;9.634157;84
1;17:41:07.001;42486.736887;-0.680801;2.233333;9.401919777777778;9.734172;84
1;17:41:07.109;42486.736888;-0.7397716666666666;2.063302666666667;9.885350888888889;10.257344;84
1;17:41:07.218;42486.736889;-0.5854627777777778;1.9593474444444448;9.765630888888888;9.723896;84
1;17:41:07.325;42486.73689;-0.40006222222222226;1.9029683333333334;9.585248222222221;10.008846;84
1;17:41:07.435;42486.736892;-0.2573943333333334;1.639678888888889;9.348146888888888;8.501216;84
1;17:41:07.542;42486.736893;-0.14507199999999998;1.539039111111111;9.259382111111112;14.273315;85
1;17:41:07.651;42486.736894;-0.057658666666666684;1.3553884444444442;9.024878555555555;8.475705;85
1;17:41:07.760;42486.736895;-0.13706577777777781;1.227621888888889;9.241277333333333;8.097151;85
1;17:41:07.868;42486.736897;-0.21442377777777777;1.1174173333333333;9.511200666666667;7.08789;85
1;17:41:07.978;42486.736898;-0.06032888888888886;1.2022744444444444;9.543695000000001;8.735278;85
1;17:41:08.085;42486.736899;0.15694322222222226;0.9884584444444445;8.764384666666665;7.9042263;85
1;17:41:08.194;42486.7369;0.30497966666666665;0.8488912222222224;8.828201444444444;11.592464;86
1;17:41:08.303;42486.736902;0.37774500000000005;0.7169872222222222;9.054699333333334;12.360313;86
1;17:41:08.411;42486.736903;0.3164533333333333;0.831704888888889;9.32280811111111;8.809108;86
1;17:41:08.513;42486.736904;0.27055144444444446;0.8005770000000001;9.458406444444444;7.141238;86
1;17:41:08.624;42486.736905;0.3145972222222222;0.8767827777777778;9.63345088888889;8.961471;86
1;17:41:08.730;42486.736907;0.5542593333333333;0.9440869999999999;9.421455333333334;9.875196;86
1;17:41:08.836;42486.736908;0.8173575555555556;1.025639111111111;9.106416888888889;9.578045;86
1;17:41:08.947;42486.736909;0.808955;1.1344124444444443;9.147108222222222;9.869305;86
1;17:41:09.053;42486.73691;0.8024651111111112;1.2888115555555557;9.415961222222222;9.547466;86
1;17:41:09.165;42486.736912;0.6579824444444444;1.2905102222222222;9.433366111111111;9.716432;86
1;17:41:09.271;42486.736913;0.5391185555555555;1.1934894444444444;9.420344111111111;9.632702;86
1;17:41:09.379;42486.736914;0.5725412222222223;1.030485111111111;9.411641666666666;9.259773;86
1;17:41:09.493;42486.736915;0.6732028888888889;1.0131717777777776;9.429007666666667;9.5851555;86
1;17:41:09.601;42486.736917;0.6648613333333332;0.9045198888888888;9.433542555555555;8.947328;86
1;17:41:09.708;42486.736918;0.6515376666666666;0.8682182222222221;9.340997444444444;9.561154;86
1;17:41:09.820;42486.736919;0.6075387777777778;0.8028165555555556;9.294870777777778;9.386031;86
1;17:41:09.924;42486.73692;0.5934242222222222;0.685148888888889;9.303702666666666;10.048657;87
1;17:41:10.034;42486.736922;0.5975564444444444;0.6613157777777778;9.321029;9.512874;87
1;17:41:10.140;42486.736923;0.5676525555555556;0.5734942222222222;9.38872811111111;8.847108;87
1;17:41:10.249;42486.736924;0.5854348888888888;0.6181244444444445;9.40278211111111;9.110367;87
1;17:41:10.357;42486.736925;0.603655111111111;0.6664987777777779;9.392015;9.234447;87
1;17:41:10.475;42486.736927;0.5590296666666666;0.5821083333333333;9.346100666666667;9.723659;87
1;17:41:10.584;42486.736928;0.5793007777777777;0.6519056666666666;9.383265555555555;9.482932;87
1;17:41:10.694;42486.736929;0.5435367777777778;0.6165298888888889;9.493210333333332;9.727492;87
1;17:41:10.802;42486.736931;0.535315;0.6478712222222222;9.545266888888888;9.309728;87
1;17:41:10.910;42486.736932;0.5009007777777778;0.559888888888889;9.617716666666665;9.52705;87
1;17:41:11.019;42486.736933;0.5192861111111111;0.6334196666666665;9.593088;9.888803;87
1;17:41:11.127;42486.736934;0.47991866666666666;0.6723661111111111;9.46333511111111;9.787928;87
1;17:41:11.236;42486.736936;0.4043511111111111;0.6012615555555555;9.405309666666666;9.597628;87
1;17:41:11.344;42486.736937;0.2561818888888889;0.602589111111111;9.455560777777778;9.878707;87
1;17:41:11.453;42486.736938;0.1207117777777778;0.5685749999999999;9.543857777777779;9.585824;87
1;17:41:11.564;42486.736939;0.010984222222222265;0.4638145555555555;9.532195111111113;8.333158;87
1;17:41:11.670;42486.736941;-0.04928233333333333;0.4282132222222222;9.512632555555555;9.144061;87
1;17:41:11.781;42486.736942;-0.17086377777777775;0.3174326666666667;9.529381444444445;9.779257;87
1;17:41:11.887;42486.736943;-0.22278188888888892;0.44781800000000005;9.458125777777775;10.3067;88
1;17:41:11.988;42486.736944;-0.33220000000000005;0.35235422222222224;9.440514888888886;9.744997;88
1;17:41:12.096;42486.736946;-0.3708671111111111;0.305895;9.559833222222219;9.59;88
1;17:41:12.204;42486.736947;-0.41944577777777775;0.28461911111111116;9.629541666666665;9.663109;88
1;17:41:12.312;42486.736948;-0.3806043333333333;0.24736322222222226;9.614788888888889;9.248075;88
1;17:41:12.422;42486.736949;-0.3572972222222222;0.2249283333333333;9.553294555555558;9.325398;88
1;17:41:12.530;42486.736951;-0.34626444444444443;0.2336841111111111;9.511683;9.394807;88
1;17:41:12.632;42486.736952;-0.3941354444444445;0.22500044444444445;9.487295222222222;9.779345;88
1;17:41:12.736;42486.736953;-0.4136092222222223;0.21757755555555555;9.477104777777777;9.61299;88
1;17:41:12.846;42486.736954;-0.43757044444444443;0.17228833333333335;9.510002;9.738202;88
1;17:41:12.954;42486.736955;-0.4353283333333333;0.148501;9.565950888888889;9.366098;88
1;17:41:13.066;42486.736957;-0.44626711111111106;0.14940888888888887;9.564982666666666;9.382139;88
1;17:41:13.170;42486.736958;-0.4617306666666667;0.1313106666666667;9.537180666666664;9.579061;88
1;17:41:13.271;42486.736959;-0.5038023333333332;0.15175933333333333;9.590823333333331;9.529394;88
1;17:41:13.379;42486.73696;-0.5137923333333333;0.16584833333333332;9.586586666666667;9.8180685;88
1;17:41:13.487;42486.736962;-0.5541480000000001;0.17913311111111108;9.745555;9.391577;88
1;17:41:13.615;42486.736963;-0.545504;0.19229122222222222;9.805833888888888;9.537035;88
1;17:41:13.724;42486.736964;-0.6009533333333335;0.20137577777777776;9.814717111111111;10.123733;88
1;17:41:13.850;42486.736966;-0.6680954444444445;0.21757644444444443;10.022767111111111;9.707186;88
1;17:41:13.954;42486.736967;-0.7903734444444445;0.2321851111111111;10.199283333333334;10.814513;88
1;17:41:14.073;42486.736968;-0.7760644444444446;0.2500501111111111;10.218005666666665;9.921917;88
1;17:41:14.179;42486.73697;-0.6444587777777779;0.3783444444444444;10.398478555555554;9.699806;88
1;17:41:14.288;42486.736971;-0.6129641111111112;0.3116671111111111;10.179732;11.441278;88
1;17:41:14.391;42486.736972;-0.672409888888889;0.2521183333333334;10.115091666666665;11.492881;88
1;17:41:14.496;42486.736973;-0.7132717777777777;0.23453677777777773;10.070357999999999;9.558553;88
1;17:41:14.649;42486.736975;-0.7418566666666667;0.28861177777777774;10.132990444444443;11.208976;89
1;17:41:14.754;42486.736976;-0.6329602222222223;0.29706433333333326;10.195829555555555;8.137383;89
1;17:41:14.862;42486.736978;-0.5889017777777779;0.21289288888888885;10.025565444444444;9.172047;89
1;17:41:14.969;42486.736979;-0.43224522222222217;0.2926944444444444;9.751843000000001;10.444547;90
1;17:41:15.071;42486.73698;-0.45773655555555554;0.2975458888888889;9.692581888888888;10.51801;90
1;17:41:15.175;42486.736981;-0.6051202222222222;0.10293444444444445;9.404725888888889;10.211803;90
1;17:41:15.287;42486.736982;-0.6263091111111111;0.20677066666666669;9.691575444444446;9.881503;90
1;17:41:15.394;42486.736984;-0.6177911111111111;0.16875655555555558;9.932072111111111;9.008385;90
1;17:41:15.498;42486.736985;-0.6240214444444444;0.11722233333333335;9.736871888888889;9.041934;90
1;17:41:15.648;42486.736987;-0.5046994444444444;0.03800522222222224;9.643011999999999;8.607973;90
1;17:41:15.763;42486.736988;-0.48472122222222214;0.04424844444444444;9.456355777777778;10.743625;91
1;17:41:15.867;42486.736989;-0.44360488888888894;0.09996788888888888;9.378958666666668;11.330581;91
1;17:41:15.971;42486.73699;-0.5408806666666667;-0.00278488888888888;9.465380888888891;8.722058;91
1;17:41:16.074;42486.736992;-0.5653284444444444;-0.03843366666666668;9.510200666666668;9.639464;91
1;17:41:16.187;42486.736993;-0.5003697777777778;0.04111611111111112;9.710684;8.5346365;91
1;17:41:16.292;42486.736994;-0.45092988888888885;-0.04861100000000001;9.594636555555557;9.165131;91
1;17:41:16.403;42486.736995;-0.35430555555555554;0.060735;9.552202999999999;9.7537985;91
1;17:41:16.511;42486.736997;-0.27642988888888886;0.12693055555555555;9.60026822222222;9.45197;91
1;17:41:16.617;42486.736998;-0.3164443333333333;0.19450344444444445;9.580900666666667;10.355559;92
1;17:41:16.727;42486.736999;-0.3982409999999999;0.19398777777777776;9.69184722222222;9.657606;92
1;17:41:16.835;42486.737;-0.4561058888888888;0.18496722222222217;9.73055011111111;10.897574;92
1;17:41:16.944;42486.737002;-0.48378177777777776;0.14780377777777776;9.701071777777777;9.074307;92
1;17:41:17.054;42486.737003;-0.5279267777777777;0.11010455555555555;9.761915555555554;9.473434;92
1;17:41:17.164;42486.737004;-0.6405776666666667;0.05336533333333331;9.648235555555555;9.550899;92
1;17:41:17.269;42486.737005;-0.7315938888888889;0.0661782222222222;9.700571000000002;9.539314;92
1;17:41:17.386;42486.737007;-0.8406731111111111;0.025046777777777786;9.533672222222222;9.513621;92
1;17:41:17.496;42486.737008;-0.9238182222222222;0.07369422222222223;9.620257666666667;10.041357;92
1;17:41:17.600;42486.737009;-1.1050416666666667;-0.02872000000000001;9.818720888888889;9.418263;92
1;17:41:17.704;42486.73701;-1.1367770000000001;-0.0064412222222222214;10.02831388888889;10.184001;93
1;17:41:17.814;42486.737012;-0.9709346666666667;0.05653555555555555;9.782841777777778;9.450934;93
1;17:41:17.920;42486.737013;-0.7123266666666667;0.14713733333333334;9.55273377777778;9.927602;93
1;17:41:18.021;42486.737014;-0.663372111111111;0.2515303333333333;9.35312;11.359158;93
1;17:41:18.146;42486.737016;-0.6814102222222223;0.24817755555555554;9.260400333333333;11.458342;93
1;17:41:18.249;42486.737017;-0.701322;0.3047815555555556;9.183612222222221;7.3655744;93
1;17:41:18.363;42486.737018;-0.6324144444444445;0.2667041111111111;9.178047888888889;7.505565;93
1;17:41:18.474;42486.737019;-0.4536465555555556;0.23619522222222222;9.283798444444445;8.235695;93
1;17:41:18.583;42486.737021;-0.2640968888888888;0.223605;8.89754988888889;8.618288;93
1;17:41:18.696;42486.737022;-0.21827566666666665;0.13759533333333335;8.477316222222221;9.532898;93
1;17:41:18.799;42486.737023;-0.3865835555555555;0.022993999999999976;8.533703555555554;9.355932;93
1;17:41:18.903;42486.737024;-0.6630653333333334;-0.07256;8.955253777777777;10.804615;94
1;17:41:19.009;42486.737026;-0.7463202222222223;-0.19025244444444442;9.514598444444443;7.7815266;94
1;17:41:19.110;42486.737027;-0.5862189999999999;-0.21284966666666666;9.759343333333332;7.6544933;94
1;17:41:19.218;42486.737028;-0.2730912222222222;-0.26220088888888887;9.67750411111111;7.8551145;94
1;17:41:19.327;42486.737029;-0.051613888888888945;-0.2083983333333333;9.636293333333334;11.243995;95
1;17:41:19.436;42486.737031;-0.12248277777777782;-0.21370311111111107;9.479564888888891;13.294301;95
1;17:41:19.542;42486.737032;-0.14865311111111112;-0.12064144444444443;9.696089444444446;10.719003;95
1;17:41:19.651;42486.737033;-0.09834711111111115;-0.08228344444444441;9.920959555555557;8.829536;95
1;17:41:19.908;42486.737036;-0.06909611111111115;-0.046792666666666656;10.146311444444445;9.098024;95
1;17:41:20.017;42486.737037;0.018699111111111087;-0.05083311111111112;9.926782444444445;9.388053;95
1;17:41:20.129;42486.737039;0.16692233333333334;-0.011799111111111116;9.482808666666667;9.722704;95
1;17:41:20.231;42486.73704;0.1231772222222222;0.07103066666666669;9.341580555555556;9.656496;95
1;17:41:20.340;42486.737041;-0.08646666666666669;0.07505444444444447;9.416664555555556;9.849018;95
1;17:41:20.451;42486.737042;-0.2485971111111111;0.09663655555555557;9.53118811111111;9.208297;95
1;17:41:20.559;42486.737044;-0.2399101111111111;0.06439577777777777;9.563305111111111;9.203509;95
1;17:41:20.664;42486.737045;-0.21219833333333338;0.024952111111111105;9.570411222222223;9.433435;95
1;17:41:20.896;42486.737047;-0.21451155555555557;0.05590488888888889;9.606671666666667;9.378769;95
1;17:41:21.003;42486.737049;-0.1287498888888889;0.0841188888888889;9.58545811111111;10.004316;95
1;17:41:21.111;42486.73705;-0.0705371111111111;0.09356188888888889;9.627907555555556;9.674213;95
1;17:41:21.218;42486.737051;-0.00046355555555555657;0.15797066666666668;9.62679;9.780004;95
1;17:41:21.328;42486.737052;0.04795444444444444;0.1774431111111111;9.655471777777779;9.9874;95
1;17:41:21.435;42486.737054;0.10624888888888889;0.1307417777777778;9.614747333333334;9.64979;95
1;17:41:21.540;42486.737055;0.07589855555555555;0.05952455555555555;9.562323000000001;9.575425;95
1;17:41:21.646;42486.737056;0.06213855555555556;0.03898688888888888;9.546100000000001;9.217539;95
1;17:41:21.760;42486.737057;0.033461000000000005;0.04747277777777777;9.544170222222222;9.689624;95
1;17:41:21.869;42486.737059;-0.004136333333333329;0.029091333333333334;9.49451;9.012659;95
1;17:41:21.978;42486.73706;-0.018125666666666665;0.014265666666666649;9.276785222222223;9.533192;95
1;17:41:22.087;42486.737061;-0.09361366666666668;0.04760644444444443;9.312724;9.5347;95
1;17:41:22.196;42486.737062;-0.23094344444444445;-0.025716555555555562;9.335866666666668;9.762842;95
1;17:41:22.304;42486.737064;-0.3246578888888889;-0.009169777777777784;9.425527444444446;9.544589;95
1;17:41:22.413;42486.737065;-0.3791914444444445;0.07017288888888888;9.48114588888889;7.68627;95
1;17:41:22.522;42486.737066;-0.46418255555555565;0.12431455555555554;9.523623444444443;9.922314;96
1;17:41:22.625;42486.737067;-0.576181;0.16092722222222222;9.553436444444445;9.437014;96
1;17:41:22.729;42486.737069;-0.7315063333333334;0.18855888888888886;9.572591666666668;10.526114;96
1;17:41:22.838;42486.73707;-0.850437;0.1952188888888889;9.634387888888888;9.51881;96
1;17:41:22.947;42486.737071;-1.0324685555555557;0.2234731111111111;9.856458111111111;9.957712;96
1;17:41:23.057;42486.737072;-1.1279072222222222;0.2420062222222222;9.849622444444444;9.877831;96
1;17:41:23.165;42486.737074;-1.2247007777777776;0.31420422222222216;9.911882111111112;10.055307;96
1;17:41:23.272;42486.737075;-1.3384863333333332;0.3049175555555556;9.850326555555554;10.198377;96
1;17:41:23.382;42486.737076;-1.463125111111111;0.2837145555555556;9.864138666666667;9.805117;96
1;17:41:23.491;42486.737077;-1.3895222222222223;0.30533255555555555;9.824133333333334;9.959981;96
1;17:41:23.600;42486.737079;-1.350645;0.34146655555555555;9.875074444444444;10.123251;96
1;17:41:23.707;42486.73708;-1.2922547777777778;0.27067144444444446;10.027851888888888;10.098143;96
1;17:41:23.819;42486.737081;-1.1583793333333334;0.2670628888888889;9.837898333333332;9.739573;96
1;17:41:23.924;42486.737082;-0.9338767777777777;0.27406411111111106;9.420347999999999;9.561251;96
1;17:41:24.033;42486.737084;-0.8438471111111111;0.2495611111111111;9.33799011111111;10.301708;96
1;17:41:24.141;42486.737085;-0.9761984444444445;0.2501172222222222;9.569344333333333;11.356625;96
1;17:41:24.254;42486.737086;-0.9180443333333334;0.2448536666666667;9.647066333333335;8.3877535;96
1;17:41:24.396;42486.737088;-0.7145644444444444;0.3304351111111111;9.638427444444444;5.9596915;96
1;17:41:24.509;42486.737089;-0.611361111111111;0.36868755555555555;9.646745777777777;9.124255;96
1;17:41:24.615;42486.73709;-0.4524214444444444;0.38324377777777774;9.555707;12.402081;97
1;17:41:24.726;42486.737092;-0.28474388888888885;0.5625164444444445;9.364926444444444;10.713072;97
1;17:41:25.304;42486.737098;-0.21694199999999994;0.635524;9.502737444444444;9.608352;97
1;17:41:25.406;42486.7371;-0.25056155555555554;0.6803349999999999;9.881342222222223;9.671067;97
1;17:41:25.513;42486.737101;-0.08845777777777777;0.7998527777777777;9.937307;9.46058;97
1;17:41:25.614;42486.737102;0.32326844444444447;0.8173937777777778;9.619686111111113;9.695334;97
1;17:41:25.726;42486.737103;0.5116088888888889;0.8505653333333334;9.488798;9.664188;97
1;17:41:25.829;42486.737105;0.5207775555555556;0.9117228888888889;9.443251111111111;9.367908;97
1;17:41:25.938;42486.737106;0.5219927777777778;0.9185973333333334;9.447277888888888;9.706879;97
1;17:41:26.039;42486.737107;0.513075111111111;0.9304613333333334;9.407726555555556;9.246942;97
1;17:41:26.148;42486.737108;0.5261315555555556;0.9042262222222222;9.425359888888886;9.488679;97
1;17:41:26.254;42486.737109;0.5537797777777778;0.9410146666666667;9.426124666666666;9.278512;97
1;17:41:26.365;42486.737111;0.6028554444444444;1.002134;9.430058222222222;9.712677;97
1;17:41:26.472;42486.737112;0.5729346666666666;0.9783901111111111;9.443203555555556;9.108039;97
1;17:41:26.573;42486.737113;0.52956;0.9754102222222222;9.473456888888888;9.830524;97
1;17:41:26.678;42486.737114;0.5503706666666667;1.0135242222222223;9.410046555555557;9.717079;97
1;17:41:26.787;42486.737116;0.5708456666666666;0.9838186666666666;9.44771888888889;9.484789;97
1;17:41:26.897;42486.737117;0.5475326666666667;1.0378215555555554;9.445879666666666;9.78245;97
1;17:41:27.005;42486.737118;0.5928385555555556;1.1484425555555555;9.411621111111112;9.490714;97
1;17:41:27.107;42486.737119;0.5866560000000001;1.1479088888888889;9.39880488888889;8.960129;97
1;17:41:27.213;42486.737121;0.5495175555555556;1.1183756666666669;9.387092444444443;9.585107;97
1;17:41:27.320;42486.737122;0.5478510000000001;1.0984829999999999;9.39904911111111;9.736493;97
1;17:41:27.430;42486.737123;0.5368558888888889;1.1015945555555555;9.373242444444443;8.953261;97
1;17:41:27.539;42486.737124;0.5287333333333333;1.1168488888888888;9.348848666666665;9.71213;97
1;17:41:27.647;42486.737126;0.5189931111111111;1.1571305555555556;9.441933333333331;9.569077;97
1;17:41:27.757;42486.737127;0.48757588888888886;1.1408927777777778;9.477531777777777;9.56691;97
1;17:41:27.865;42486.737128;0.4665123333333334;1.1021732222222225;9.467698666666667;9.550281;97
1;17:41:27.971;42486.737129;0.44157877777777776;1.0912516666666665;9.559947222222222;9.280813;97
1;17:41:28.086;42486.737131;0.4344252222222222;1.0802317777777777;9.513650555555555;9.827137;97
1;17:41:28.188;42486.737132;0.404719;1.1207976666666666;9.537918777777778;9.870151;97
1;17:41:28.289;42486.737133;0.3887933333333333;1.159579;9.582913;9.602472;97
1;17:41:28.396;42486.737134;0.36455566666666667;1.1710613333333333;9.565523555555554;9.735727;97
1;17:41:28.499;42486.737135;0.34619099999999997;1.260914111111111;9.582963888888889;9.284199;97
1;17:41:28.604;42486.737137;0.3402846666666667;1.355756888888889;9.549330333333334;9.822408;97
1;17:41:28.715;42486.737138;0.29705766666666666;1.3903008888888888;9.466688888888887;10.006349;97
1;17:41:28.824;42486.737139;0.20752477777777775;1.458779111111111;9.501345333333331;9.400485;97
1;17:41:28.930;42486.73714;0.06791133333333332;1.387082;9.481941111111112;9.540287;97
1;17:41:29.038;42486.737142;-0.040367333333333325;1.4046844444444444;9.596913111111112;9.676607;97
1;17:41:29.147;42486.737143;-0.0950141111111111;1.3370733333333333;9.55074777777778;9.167119;97
1;17:41:29.255;42486.737144;-0.20823411111111112;1.3017266666666667;9.484070666666666;10.003041;97
1;17:41:29.357;42486.737145;-0.271671;1.3852296666666666;9.514885444444444;9.486485;97
1;17:41:29.462;42486.737147;-0.32291166666666665;1.324915888888889;9.336419666666664;10.326168;98
1;17:41:29.570;42486.737148;-0.424018;1.2723341111111113;9.322315111111111;9.361727;98
1;17:41:29.681;42486.737149;-0.589817;1.1903706666666667;9.426913666666666;9.370496;98
1;17:41:29.791;42486.73715;-0.5678935555555555;1.191941222222222;9.397108777777778;9.800158;98
1;17:41:29.896;42486.737152;-0.6656823333333333;1.0609266666666666;9.621490999999999;7.8721943;98
1;17:41:30.005;42486.737153;-0.698042111111111;1.0745217777777778;9.450586888888889;9.453538;98
1;17:41:30.124;42486.737154;-0.6999569999999999;1.1027105555555556;9.325732222222221;10.135112;99
1;17:41:30.232;42486.737155;-0.7567678888888888;0.9870655555555555;9.348125666666666;9.731219;99
1;17:41:30.340;42486.737157;-0.7975057777777776;0.8381205555555556;9.374353111111112;11.55105;99
1;17:41:30.452;42486.737158;-0.8433314444444443;0.7824224444444445;9.593383222222222;8.837374;99
1;17:41:30.562;42486.737159;-0.8964545555555554;0.6721631111111113;9.647557777777777;8.2673855;99
1;17:41:30.668;42486.737161;-0.8727524444444444;0.6577686666666668;9.678404444444444;9.539912;99
1;17:41:30.775;42486.737162;-0.9535034444444445;0.5581555555555555;9.725240333333334;9.888081;99
1;17:41:30.919;42486.737163;-0.9449617777777779;0.5818075555555556;9.522665666666668;9.802682;99
1;17:41:31.022;42486.737165;-1.0134035555555556;0.4621544444444445;9.680870555555556;9.847479;99
1;17:41:31.130;42486.737166;-1.129436222222222;0.37783244444444447;9.877046111111111;10.372705;100
1;17:41:31.239;42486.737167;-1.181887222222222;0.39823222222222227;9.878896777777777;10.10189;100
1;17:41:31.348;42486.737168;-1.2899637777777777;0.3632774444444445;9.854582222222223;9.731293;100
1;17:41:31.478;42486.73717;-1.3770324444444446;0.3577295555555555;9.802991666666665;10.232769;100
1;17:41:31.590;42486.737171;-1.457183111111111;0.36575144444444446;9.857320888888887;10.089272;100
1;17:41:31.693;42486.737172;-1.488298888888889;0.32234122222222217;9.80287111111111;9.623529;100
1;17:41:31.803;42486.737174;-1.5273145555555556;0.3124388888888889;9.770987;9.78306;100
1;17:41:31.910;42486.737175;-1.511402888888889;0.36500677777777774;9.71954511111111;9.429321;100
1;17:41:32.011;42486.737176;-1.518551111111111;0.35478266666666664;9.634956888888887;10.424761;100
1;17:41:32.123;42486.737177;-1.4989111111111109;0.4241309999999999;9.584275666666665;9.914319;100
1;17:41:32.227;42486.737179;-1.5056009999999997;0.40996111111111116;9.617049222222223;9.857312;100
1;17:41:32.335;42486.73718;-1.5103008888888891;0.4147121111111111;9.645237222222223;9.258946;100
1;17:41:32.444;42486.737181;-1.5011554444444446;0.3623395555555556;9.71993;9.487222;100
1;17:41:32.553;42486.737182;-1.3482445555555556;0.3066944444444445;9.686369888888889;9.641084;100
1;17:41:32.661;42486.737184;-1.2242129999999998;0.3168128888888889;9.67494022222222;9.920781;100
1;17:41:32.774;42486.737185;-1.1395790000000001;0.29196988888888886;9.641579666666665;10.041276;100
1;17:41:32.878;42486.737186;-1.0968534444444447;0.2638114444444445;9.709455111111112;10.064863;100
1;17:41:32.988;42486.737187;-0.9902442222222222;0.23380300000000004;9.655133666666666;9.977404;100
1;17:41:33.096;42486.737189;-0.8114606666666666;0.3275621111111111;9.486420333333335;9.698024;100
1;17:41:33.204;42486.73719;-0.6379486666666667;0.2558157777777778;9.374247666666667;9.464344;100
1;17:41:33.312;42486.737191;-0.489521;0.353323;9.388517777777777;9.81383;100
1;17:41:33.421;42486.737192;-0.5289613333333334;0.3887433333333334;9.368190888888886;8.903535;100
1;17:41:33.530;42486.737194;-0.6374934444444444;0.45536855555555555;9.418464888888888;8.157228;100
1;17:41:33.639;42486.737195;-0.49289099999999997;0.4572151111111111;9.420295666666666;8.795992;100
1;17:41:33.747;42486.737196;-0.4132597777777778;0.4282356666666667;9.372877;10.08292;101
1;17:41:33.854;42486.737197;-0.3087234444444445;0.42593977777777786;9.290857555555554;9.948967;101
1;17:41:34.060;42486.7372;-0.23952966666666672;0.5088833333333334;9.361787333333334;10.527321;101
1;17:41:34.162;42486.737201;-0.20356099999999996;0.3659577777777778;9.52693177777778;9.740292;101
1;17:41:34.270;42486.737202;-0.14438566666666663;0.415767;9.577269666666666;9.006356;101
1;17:41:34.385;42486.737204;-0.07197899999999999;0.33810522222222217;9.529342666666668;9.031779;101
1;17:41:34.492;42486.737205;0.16604822222222224;0.3449567777777777;9.499214888888888;9.545103;101
1;17:41:34.600;42486.737206;0.36247133333333337;0.3314544444444445;9.462728222222221;9.502719;101
1;17:41:34.705;42486.737207;0.3249143333333333;0.34077088888888896;9.416320666666666;9.252519;101
