geo;time;excel time;lon;lat;alt;provider;accuracy;course;speed;distance
1;16:32:37.721;42029.689325;-1.3982306666666668;-0.17540900000000004;9.677867444444443;9.873521;39
1;16:32:37.823;42029.689327;-1.4983604444444445;-0.22103655555555557;9.642776222222222;9.447086;39
1;16:32:37.943;42029.689328;-1.6402138888888889;-0.22884255555555555;9.639000888888889;9.326602;39
1;16:32:38.044;42029.689329;-1.6978141111111111;-0.181396;9.66398422222222;9.92689;39
1;16:32:38.164;42029.689331;-1.750842888888889;-0.13499144444444444;9.684898333333333;9.854462;39
1;16:32:38.283;42029.689332;-1.798912333333333;-0.12815855555555555;9.590728333333333;9.882701;39
1;16:32:38.406;42029.689333;-1.825517111111111;-0.17040911111111112;9.723076333333331;10.191924;39
1;16:32:38.524;42029.689335;-1.9173284444444445;-0.161431;9.759004444444445;10.1239395;39
1;16:32:38.645;42029.689336;-1.9737887777777776;-0.12607022222222222;9.755366333333333;10.030983;39
1;16:32:38.765;42029.689338;-2.045769111111111;-0.12419133333333335;9.7462;9.100401;39
1;16:32:38.882;42029.689339;-2.054990666666667;-0.09678266666666668;9.789484777777778;10.67194;40
1;16:32:39.220;42029.689343;-2.082822666666667;-0.06510188888888889;9.741004111111112;9.790326;40
1;16:32:39.325;42029.689344;-2.1592286666666665;-0.11490066666666669;9.729236666666667;9.983393;40
1;16:32:39.427;42029.689345;-2.178654666666667;-0.10606111111111113;9.714026777777779;9.899399;40
1;16:32:39.543;42029.689347;-2.2307624444444447;-0.10618200000000001;9.779492222222224;10.273917;40
1;16:32:39.664;42029.689348;-2.218836111111111;-0.05395511111111112;9.683689444444445;9.823505;40
1;16:32:39.783;42029.689349;-2.1900984444444447;-0.07019555555555555;9.678971666666666;10.171428;40
1;16:32:39.906;42029.689351;-2.239349777777777;-0.09069188888888888;9.682616777777776;9.93009;40
1;16:32:40.024;42029.689352;-2.180368777777778;-0.07342288888888888;9.658560444444444;9.771355;40
1;16:32:40.125;42029.689353;-2.160871111111111;-0.057569888888888886;9.589105333333332;9.795833;40
1;16:32:40.249;42029.689355;-2.0983264444444445;-0.056526444444444435;9.614364555555557;9.696493;40
1;16:32:40.364;42029.689356;-2.030407444444444;-0.06830666666666665;9.607323111111112;10.117936;40
1;16:32:40.483;42029.689357;-1.9991732222222223;-0.0966591111111111;9.61276788888889;9.576112;40
1;16:32:40.603;42029.689359;-1.9804842222222223;-0.11396566666666666;9.62896588888889;9.624152;40
1;16:32:40.718;42029.68936;-1.9197786666666663;-0.13972;9.644485333333332;9.927662;40
1;16:32:40.824;42029.689361;-1.9096958888888886;-0.1457437777777778;9.675919222222221;9.96781;40
1;16:32:40.946;42029.689363;-1.7767496666666664;-0.13929144444444447;9.623440222222222;9.927771;40
1;16:32:41.065;42029.689364;-1.742027;-0.16141488888888889;9.649767222222222;9.884948;40
1;16:32:41.186;42029.689366;-1.595539111111111;-0.18226422222222222;9.670236666666666;9.836119;40
1;16:32:41.305;42029.689367;-1.480244222222222;-0.232533;9.670789777777777;9.958631;40
1;16:32:41.415;42029.689368;-1.3498943333333333;-0.2583115555555555;9.67356622222222;9.419505;40
1;16:32:41.660;42029.689371;-1.2224575555555555;-0.2813374444444444;9.65877333333333;9.764062;40
1;16:32:41.778;42029.689372;-1.0711435555555555;-0.2763709999999999;9.646222888888888;9.600968;40
1;16:32:41.898;42029.689374;-0.9965476666666668;-0.29557111111111106;9.657559666666666;9.800458;40
1;16:32:42.029;42029.689375;-0.8986762222222223;-0.31590277777777775;9.640451444444444;9.825159;40
1;16:32:42.140;42029.689377;-0.8661167777777777;-0.3488665555555555;9.680976555555556;9.669043;40
1;16:32:42.263;42029.689378;-0.8114176666666667;-0.35846266666666665;9.681354444444443;9.592409;40
1;16:32:42.382;42029.689379;-0.7857091111111111;-0.3838618888888889;9.707510444444443;9.862276;40
1;16:32:42.498;42029.689381;-0.7271397777777777;-0.39825866666666665;9.708608111111111;9.693216;40
1;16:32:42.620;42029.689382;-0.6331085555555556;-0.4040188888888888;9.702373999999999;9.753065;40
1;16:32:42.741;42029.689384;-0.5778918888888889;-0.4095613333333333;9.702289222222223;9.7121105;40
1;16:32:42.842;42029.689385;-0.4985275555555555;-0.42016388888888895;9.717251666666666;9.825499;40
1;16:32:42.964;42029.689386;-0.4107152222222222;-0.4141927777777778;9.696291333333335;9.788288;40
1;16:32:43.079;42029.689387;-0.3023538888888888;-0.4364845555555556;9.71014611111111;9.7317915;40
1;16:32:43.199;42029.689389;-0.21072222222222223;-0.4525457777777778;9.726441222222224;9.654228;40
1;16:32:43.319;42029.68939;-0.11877866666666666;-0.46430011111111114;9.742341777777778;9.713526;40
1;16:32:43.437;42029.689392;-0.05369011111111111;-0.468495;9.725557777777777;9.635443;40
1;16:32:43.538;42029.689393;-0.044334;-0.4933707777777777;9.742089222222221;9.788171;40
1;16:32:43.642;42029.689394;-0.03435188888888889;-0.4920333333333333;9.725398111111112;9.854115;40
1;16:32:43.762;42029.689395;-0.03642155555555556;-0.49793099999999996;9.74741011111111;9.817452;40
1;16:32:43.882;42029.689397;-0.04395166666666667;-0.4939054444444444;9.737804666666666;9.65701;40
1;16:32:44.000;42029.689398;-0.02663811111111111;-0.4963536666666667;9.730677222222223;9.94673;40
1;16:32:44.102;42029.689399;-0.037259777777777774;-0.48410833333333336;9.715609222222222;9.58126;40
1;16:32:44.220;42029.689401;-0.006466444444444443;-0.4567105555555555;9.679892;9.854893;40
1;16:32:44.339;42029.689402;0.0012912222222222223;-0.4437857777777777;9.648745555555557;9.624761;40
1;16:32:44.462;42029.689403;-0.012510888888888889;-0.45056966666666665;9.652961777777778;9.572521;40
1;16:32:44.580;42029.689405;0.004572666666666663;-0.4300623333333334;9.621591888888892;9.646983;40
1;16:32:44.701;42029.689406;0.013375333333333331;-0.42147077777777775;9.629624000000002;9.520395;40
1;16:32:44.822;42029.689408;0.029254111111111106;-0.4088026666666667;9.603285666666666;9.531534;40
1;16:32:44.942;42029.689409;0.043056222222222225;-0.40201877777777784;9.599069333333333;9.699234;40
1;16:32:45.048;42029.68941;0.03482311111111111;-0.39656622222222226;9.602143111111111;9.653922;40
1;16:32:45.161;42029.689412;0.02633055555555556;-0.395665;9.601606777777778;9.650981;40
1;16:32:45.281;42029.689413;0.021443222222222218;-0.3990533333333334;9.605973111111112;9.612508;40
1;16:32:45.382;42029.689414;0.011560444444444441;-0.4005106666666667;9.622685111111112;9.585435;40
1;16:32:45.500;42029.689416;0.006684000000000005;-0.40378911111111104;9.627038777777777;9.597902;40
1;16:32:45.621;42029.689417;-0.00489711111111111;-0.3948047777777777;9.620832555555555;9.642014;40
1;16:32:45.744;42029.689418;-0.04194922222222222;-0.41060911111111115;9.637687888888887;9.560443;40
1;16:32:45.861;42029.68942;-0.06345422222222223;-0.4129627777777778;9.636612444444445;9.682922;40
1;16:32:45.984;42029.689421;-0.10371;-0.41535133333333335;9.655887333333332;9.740796;40
1;16:32:46.103;42029.689422;-0.11697077777777778;-0.4230477777777777;9.651725333333335;9.595258;40
1;16:32:46.220;42029.689424;-0.13607844444444442;-0.43739344444444433;9.660791444444447;9.810064;40
1;16:32:46.330;42029.689425;-0.1472268888888889;-0.4514812222222222;9.678966888888889;9.60458;40
1;16:32:46.440;42029.689426;-0.16240266666666664;-0.46557644444444446;9.692625888888891;9.759997;40
1;16:32:46.543;42029.689428;-0.159131;-0.459204;9.713589;9.56349;40
1;16:32:46.666;42029.689429;-0.17594544444444443;-0.48009922222222223;9.740873444444444;9.732136;40
1;16:32:46.784;42029.68943;-0.18608066666666667;-0.4861214444444445;9.753865333333334;9.729262;40
1;16:32:46.902;42029.689432;-0.19303599999999999;-0.5005932222222222;9.772353444444443;9.814367;40
1;16:32:47.022;42029.689433;-0.19521588888888888;-0.5064807777777778;9.794357222222224;9.925523;40
1;16:32:47.131;42029.689434;-0.19012922222222223;-0.5210684444444444;9.822258999999999;9.851748;40
1;16:32:47.244;42029.689436;-0.18312933333333334;-0.5240715555555554;9.840230111111111;9.932002;40
1;16:32:47.367;42029.689437;-0.18439488888888886;-0.536702;9.841693444444445;9.778391;40
1;16:32:47.482;42029.689438;-0.16156133333333333;-0.5370408888888889;9.821647555555554;9.960668;40
1;16:32:47.601;42029.68944;-0.14950022222222226;-0.5245102222222222;9.790821999999999;9.8201885;40
1;16:32:47.722;42029.689441;-0.11441444444444447;-0.4976163333333333;9.755438444444444;9.893768;40
1;16:32:47.846;42029.689443;-0.09328566666666666;-0.4770052222222222;9.728462222222221;9.748481;40
1;16:32:47.963;42029.689444;-0.06457122222222221;-0.4608007777777778;9.706879555555552;9.631502;40
1;16:32:48.121;42029.689446;-0.022146555555555548;-0.4526345555555556;9.665613666666665;9.642014;40
1;16:32:48.222;42029.689447;-0.011310000000000002;-0.4428536666666667;9.64783277777778;9.520395;40
1;16:32:48.350;42029.689448;0.02335755555555555;-0.42013333333333336;9.612932777777779;9.676832;40
1;16:32:48.462;42029.68945;0.04751444444444444;-0.40291388888888885;9.595199222222224;9.575261;40
1;16:32:48.564;42029.689451;0.05117266666666667;-0.39695288888888897;9.611975111111112;9.585591;40
1;16:32:48.667;42029.689452;0.08854722222222222;-0.4042105555555555;9.619493111111112;9.656022;40
1;16:32:48.786;42029.689454;0.11722544444444444;-0.4201932222222223;9.61889;9.570331;40
1;16:32:48.902;42029.689455;0.16214977777777778;-0.4365658888888889;9.628000444444446;9.581779;40
1;16:32:49.024;42029.689456;0.13252666666666665;-0.45109000000000005;9.66233066666667;9.779322;40
1;16:32:49.142;42029.689458;0.12658455555555553;-0.457496;9.675635222222219;9.716149;40
1;16:32:49.245;42029.689459;0.16066011111111111;-0.45109477777777784;9.685649000000002;9.525998;40
1;16:32:49.363;42029.68946;0.14861;-0.46351566666666666;9.71646188888889;9.769771;40
1;16:32:49.482;42029.689462;0.1723394444444445;-0.4727493333333333;9.731992777777776;9.892246;40
1;16:32:49.583;42029.689463;0.2233016666666667;-0.4554803333333333;9.702941777777777;9.707055;40
1;16:32:49.690;42029.689464;0.23248844444444444;-0.4526094444444445;9.698799000000001;9.750022;40
1;16:32:49.805;42029.689465;0.2164;-0.4651474444444444;9.72510811111111;9.850961;40
1;16:32:49.916;42029.689467;0.1972853333333333;-0.4794796666666667;9.734284333333331;9.730578;40
1;16:32:50.023;42029.689468;0.24103822222222224;-0.4760613333333334;9.727891444444444;9.522304;40
1;16:32:50.322;42029.689471;0.24050100000000002;-0.4750255555555556;9.736367;9.680452;40
1;16:32:50.441;42029.689473;0.23046511111111112;-0.48116766666666677;9.749379888888889;9.764332;40
1;16:32:50.561;42029.689474;0.27786855555555556;-0.48226988888888894;9.743995111111111;9.856144;40
1;16:32:50.684;42029.689476;0.3419998888888889;-0.4844167777777778;9.744060333333334;9.832696;40
1;16:32:50.800;42029.689477;0.4172821111111111;-0.5123816666666667;9.790944666666668;9.782733;40
1;16:32:50.902;42029.689478;0.5502208888888888;-0.5079712222222222;9.79457;9.866404;40
1;16:32:51.035;42029.68948;0.6982039999999999;-0.45170166666666667;9.775650777777779;9.8137455;40
1;16:32:51.141;42029.689481;0.80662;-0.38898588888888885;9.779120222222224;9.769792;40
1;16:32:51.264;42029.689482;0.9227215555555556;-0.37097044444444444;9.737170777777777;10.009192;40
1;16:32:51.381;42029.689484;1.0672576666666667;-0.3956855555555555;9.723556111111112;9.828457;40
1;16:32:51.482;42029.689485;1.2040777777777778;-0.46361855555555553;9.701835666666666;9.696053;40
1;16:32:51.584;42029.689486;1.231524888888889;-0.5922193333333332;9.693495222222225;9.926994;40
1;16:32:51.703;42029.689487;1.125287222222222;-0.6438616666666666;9.675912333333336;9.526341;40
1;16:32:51.825;42029.689489;1.012334111111111;-0.5882197777777778;9.649054444444443;9.77586;40
1;16:32:51.942;42029.68949;0.8505981111111112;-0.5714382222222222;9.654024444444445;9.828871;40
1;16:32:52.064;42029.689491;0.6808448888888889;-0.6295503333333333;9.676051000000001;9.87618;40
1;16:32:52.173;42029.689493;0.5694563333333335;-0.6892556666666667;9.659127;9.604312;40
1;16:32:52.283;42029.689494;0.43917422222222224;-0.7133970000000001;9.709674666666666;9.686733;40
1;16:32:52.403;42029.689495;0.2836415555555556;-0.6654204444444445;9.728273666666666;9.745135;40
1;16:32:52.523;42029.689497;0.1748743333333333;-0.5424965555555555;9.727891333333334;9.791459;40
1;16:32:52.625;42029.689498;0.19851255555555555;-0.40171288888888884;9.699286111111112;9.733224;40
1;16:32:52.742;42029.689499;0.3628476666666667;-0.37344544444444444;9.714772;9.911382;40
1;16:32:52.861;42029.689501;0.5073452222222222;-0.447947;9.754570444444445;9.819177;40
1;16:32:52.965;42029.689502;0.711495;-0.4566721111111112;9.708347333333332;9.66844;40
1;16:32:53.082;42029.689503;0.8740811111111112;-0.45763233333333336;9.654390888888889;9.510714;40
1;16:32:53.202;42029.689505;0.9941223333333333;-0.4740997777777778;9.689808777777777;9.827707;40
1;16:32:53.304;42029.689506;1.094426111111111;-0.48397911111111114;9.654417;10.171671;40
1;16:32:53.411;42029.689507;1.1796552222222223;-0.5132593333333334;9.624814888888887;9.529816;40
1;16:32:53.522;42029.689508;1.2147967777777775;-0.571383;9.599825;9.419885;40
1;16:32:53.643;42029.68951;1.1541104444444443;-0.5781968888888889;9.601073111111111;10.13064;40
1;16:32:53.761;42029.689511;0.9545437777777777;-0.5683484444444444;9.587219888888889;9.646745;40
1;16:32:53.862;42029.689512;0.7478437777777779;-0.5400257777777777;9.579180888888889;9.5954685;40
1;16:32:53.964;42029.689513;0.4325810000000001;-0.5512335555555556;9.655117777777777;9.477561;40
1;16:32:54.082;42029.689515;0.21603333333333335;-0.5047314444444445;9.682927777777776;9.487182;40
1;16:32:54.183;42029.689516;0.047465666666666705;-0.4677385555555556;9.633289333333332;9.596316;40
1;16:32:54.308;42029.689517;-0.07698177777777777;-0.4403855555555556;9.61330988888889;9.994078;40
1;16:32:54.422;42029.689519;-0.1982013333333333;-0.4239052222222222;9.650719111111114;10.058273;40
1;16:32:54.543;42029.68952;-0.33481622222222224;-0.4089495555555556;9.661654444444444;9.553744;40
1;16:32:54.646;42029.689521;-0.3689627777777778;-0.4125644444444444;9.711525000000002;9.600396;40
1;16:32:54.763;42029.689523;-0.3800356666666667;-0.37939877777777775;9.728192333333332;9.406988;40
1;16:32:54.883;42029.689524;-0.35930411111111105;-0.4007152222222223;9.710576999999999;9.897902;40
1;16:32:55.008;42029.689526;-0.3551537777777778;-0.405793888888889;9.707198666666667;9.541674;40
1;16:32:55.126;42029.689527;-0.36044488888888887;-0.4406013333333333;9.736913666666668;9.929874;40
1;16:32:55.243;42029.689528;-0.37716222222222223;-0.4669256666666666;9.756231444444445;9.735003;40
1;16:32:55.344;42029.689529;-0.41831966666666665;-0.46764733333333336;9.788143777777778;9.84098;40
1;16:32:55.463;42029.689531;-0.42994011111111113;-0.47372955555555557;9.762466111111113;10.026726;40
1;16:32:55.564;42029.689532;-0.46116388888888893;-0.4727461111111111;9.781789222222223;9.833445;40
1;16:32:55.665;42029.689533;-0.5277843333333334;-0.4734293333333333;9.756115444444443;9.793849;40
1;16:32:55.784;42029.689535;-0.5506228888888889;-0.5082016666666667;9.733120777777778;9.707352;40
1;16:32:55.905;42029.689536;-0.5746476666666667;-0.4659985555555555;9.70501788888889;9.673258;40
1;16:32:56.035;42029.689537;-0.5337968888888889;-0.48514133333333337;9.649829333333333;9.730521;40
1;16:32:56.140;42029.689539;-0.5116641111111112;-0.46176033333333344;9.60979211111111;9.713755;40
1;16:32:56.243;42029.68954;-0.49406533333333336;-0.417085;9.601185777777777;9.556549;40
1;16:32:56.346;42029.689541;-0.49060933333333323;-0.42593600000000004;9.602486444444445;9.576939;40
1;16:32:56.464;42029.689542;-0.4767331111111111;-0.4343653333333333;9.578599555555556;9.5161705;40
1;16:32:56.585;42029.689544;-0.4527297777777777;-0.4493093333333334;9.581947333333334;9.4565525;40
1;16:32:56.686;42029.689545;-0.4258111111111111;-0.4447129999999999;9.570193555555555;9.690221;40
1;16:32:56.787;42029.689546;-0.37937766666666667;-0.42170722222222223;9.548902888888888;9.7210865;40
1;16:32:56.907;42029.689548;-0.3780438888888889;-0.43151777777777783;9.575982999999999;9.457785;40
1;16:32:57.029;42029.689549;-0.36541266666666666;-0.422679;9.588489666666666;9.753303;40
1;16:32:57.149;42029.68955;-0.3670858888888889;-0.46685188888888896;9.615204444444442;9.595998;40
1;16:32:57.265;42029.689552;-0.38437455555555555;-0.5020344444444444;9.631306555555556;9.333789;40
1;16:32:57.368;42029.689553;-0.35155477777777777;-0.5009126666666668;9.594667;9.822915;40
1;16:32:57.484;42029.689554;-0.3390747777777778;-0.5189283333333333;9.636242444444443;9.618236;40
1;16:32:57.618;42029.689556;-0.27067233333333335;-0.536549111111111;9.617047111111113;9.71624;40
1;16:32:57.728;42029.689557;-0.25924833333333336;-0.5503413333333333;9.619456777777778;9.855405;40
1;16:32:57.845;42029.689558;-0.2203488888888889;-0.5527075555555556;9.669542666666667;9.380632;40
1;16:32:57.965;42029.68956;-0.1727073333333333;-0.5642284444444445;9.648173777777778;9.83826;40
1;16:32:58.086;42029.689561;-0.15045366666666665;-0.5682264444444445;9.632912555555556;9.579957;40
1;16:32:58.204;42029.689563;-0.09789066666666667;-0.566465;9.618868666666668;9.621179;40
1;16:32:58.305;42029.689564;-0.02569555555555557;-0.5463176666666666;9.595186000000002;9.782733;40
1;16:32:58.406;42029.689565;0.021968555555555557;-0.5501096666666666;9.641515444444444;9.624914;40
1;16:32:58.525;42029.689566;0.06753366666666667;-0.49780688888888885;9.612327222222223;9.477429;40
1;16:32:58.628;42029.689567;0.08774811111111111;-0.470453;9.605891333333334;9.583054;40
1;16:32:58.746;42029.689569;0.11412077777777777;-0.45962166666666665;9.610613444444445;9.622952;40
1;16:32:58.865;42029.68957;0.09932755555555556;-0.4742515555555555;9.61998788888889;9.799179;40
1;16:32:58.966;42029.689571;0.12904422222222223;-0.4670751111111111;9.63389277777778;9.556296;40
1;16:32:59.214;42029.689574;0.19856711111111114;-0.4417755555555556;9.652368000000001;9.514235;40
1;16:32:59.317;42029.689575;0.30108433333333334;-0.4379286666666667;9.662658;9.657007;40
1;16:32:59.418;42029.689577;0.4189016666666666;-0.45773733333333333;9.668284666666668;9.873468;40
1;16:32:59.538;42029.689578;0.5319401111111111;-0.45877466666666666;9.645517777777778;9.749509;40
1;16:32:59.639;42029.689579;0.6570762222222223;-0.4772928888888889;9.668610999999999;9.640596;40
1;16:32:59.744;42029.68958;0.7563477777777777;-0.48246122222222226;9.709855666666666;9.727828;40
1;16:32:59.857;42029.689582;0.8942802222222223;-0.4747958888888889;9.709025555555554;9.759137;40
1;16:32:59.960;42029.689583;1.0538076666666667;-0.4701925555555555;9.701414222222223;9.672618;40
1;16:33:00.082;42029.689584;1.1794236666666666;-0.46719588888888886;9.687475666666666;9.86019;40
1;16:33:00.183;42029.689585;1.240099;-0.4604918888888888;9.686240222222223;9.957386;40
1;16:33:00.300;42029.689587;1.2664104444444446;-0.427233;9.662308777777776;9.732499;40
1;16:33:00.425;42029.689588;1.2837978888888888;-0.3772418888888888;9.661563444444445;9.904424;40
1;16:33:00.541;42029.68959;1.2649912222222224;-0.4296196666666666;9.675408777777779;9.716602;40
1;16:33:00.681;42029.689591;1.3004745555555557;-0.44824233333333324;9.692832000000001;9.667971;40
1;16:33:00.802;42029.689593;1.3090722222222224;-0.454326;9.685596444444444;9.52833;40
1;16:33:00.922;42029.689594;1.3300794444444444;-0.5035226666666667;9.688566111111111;9.756554;40
1;16:33:01.043;42029.689595;1.3363404444444447;-0.4928231111111111;9.674757111111113;9.812619;40
1;16:33:01.172;42029.689597;1.3397532222222222;-0.5168637777777778;9.656489;10.071161;40
1;16:33:01.279;42029.689598;1.4250898888888888;-0.5535186666666667;9.674901777777778;9.905179;40
1;16:33:01.386;42029.689599;1.5460223333333332;-0.5442839999999999;9.672914444444444;9.812361;40
1;16:33:01.500;42029.689601;1.5646253333333335;-0.5814751111111112;9.665852666666668;9.784949;40
1;16:33:01.601;42029.689602;1.6149763333333336;-0.5479569999999999;9.664947888888888;9.570333;40
1;16:33:01.702;42029.689603;1.6330998888888892;-0.5668941111111111;9.629716111111112;9.954929;40
1;16:33:01.825;42029.689604;1.5982136666666669;-0.653993111111111;9.702528555555554;9.713977;40
1;16:33:01.942;42029.689606;1.6929171111111112;-0.610986;9.63463411111111;9.729664;40
1;16:33:02.045;42029.689607;1.6580856666666668;-0.6807300000000001;9.671008444444444;9.838562;40
1;16:33:02.162;42029.689608;1.6462884444444448;-0.6611073333333334;9.68076088888889;9.799181;40
1;16:33:02.280;42029.68961;1.578661888888889;-0.6821597777777778;9.700581777777778;10.583906;40
1;16:33:02.413;42029.689611;1.4783057777777777;-0.7519788888888889;9.754346555555557;9.360252;40
1;16:33:02.527;42029.689613;1.4617016666666667;-0.7907403333333334;9.813886333333334;10.115631;40
1;16:33:02.640;42029.689614;1.4477915555555556;-0.7922051111111111;9.826082000000001;9.632205;40
1;16:33:02.742;42029.689615;1.4204627777777779;-0.7714542222222222;9.757434444444446;10.056208;40
1;16:33:02.862;42029.689616;1.4937754444444444;-0.7014133333333334;9.607490444444444;10.047144;40
1;16:33:02.982;42029.689618;1.3835404444444446;-0.7432922222222221;9.596985;10.258981;40
1;16:33:03.102;42029.689619;1.4197597777777777;-0.7631905555555556;9.605974555555555;9.929224;40
1;16:33:03.206;42029.68962;1.4326706666666664;-0.7821086666666667;9.639163555555555;9.136332;40
1;16:33:03.321;42029.689622;1.4576334444444443;-0.7937917777777778;9.633649555555557;9.282765;40
1;16:33:03.422;42029.689623;1.444147222222222;-0.7838551111111111;9.597147444444445;9.095535;40
1;16:33:03.541;42029.689624;1.4451106666666667;-0.7681805555555555;9.547961777777777;10.258307;41
1;16:33:03.661;42029.689626;1.461728222222222;-0.769215111111111;9.553403555555555;9.953014;41
1;16:33:03.790;42029.689627;1.4024997777777777;-0.7559376666666666;9.616780222222223;10.0445;41
1;16:33:03.904;42029.689629;1.3800641111111112;-0.7314073333333333;9.659691444444444;9.698527;41
1;16:33:04.005;42029.68963;1.2899197777777778;-0.7129627777777777;9.741899333333333;9.8125725;41
1;16:33:04.121;42029.689631;1.2417256666666665;-0.6384404444444445;9.673994;10.00035;41
1;16:33:04.241;42029.689632;1.258035888888889;-0.6416032222222222;9.623933333333333;9.618608;41
1;16:33:04.369;42029.689634;1.2884057777777778;-0.6112611111111111;9.540498333333332;9.617977;41
1;16:33:04.482;42029.689635;1.275496111111111;-0.5995842222222223;9.555413444444444;9.735596;41
1;16:33:04.604;42029.689637;1.3002057777777776;-0.5756582222222222;9.597012666666664;9.536585;41
1;16:33:04.722;42029.689638;1.2093186666666669;-0.5660718888888889;9.564283555555555;9.532885;41
1;16:33:04.828;42029.689639;1.203076888888889;-0.6093396666666666;9.59486022222222;9.325858;41
1;16:33:04.942;42029.689641;1.189668666666667;-0.614493;9.53878488888889;9.808305;41
1;16:33:05.043;42029.689642;1.259094888888889;-0.6514171111111112;9.539174000000001;10.203387;41
1;16:33:05.163;42029.689643;1.241065777777778;-0.667711111111111;9.531386333333334;9.607537;41
1;16:33:05.269;42029.689644;1.1047393333333335;-0.6857115555555556;9.555003777777777;9.909174;41
1;16:33:05.393;42029.689646;0.9786596666666667;-0.7049411111111111;9.613741555555556;9.103586;41
1;16:33:05.502;42029.689647;0.9614377777777778;-0.6876708888888888;9.63633588888889;9.819999;41
1;16:33:05.603;42029.689648;0.8629016666666668;-0.7365023333333334;9.575940555555556;9.460811;41
1;16:33:05.722;42029.68965;0.8323306666666668;-0.7521222222222222;9.563125555555555;9.635481;41
1;16:33:05.827;42029.689651;0.7504500000000001;-0.7243183333333334;9.546013444444444;9.733328;41
1;16:33:05.943;42029.689652;0.5841793333333334;-0.7664454444444445;9.596478;9.982839;41
1;16:33:06.065;42029.689654;0.4916944444444444;-0.760615;9.753094777777777;9.589515;41
1;16:33:06.182;42029.689655;0.4504114444444444;-0.7163447777777778;9.727907333333333;9.4859295;41
1;16:33:06.283;42029.689656;0.45729200000000003;-0.6464859999999999;9.779923222222221;9.691158;41
1;16:33:06.403;42029.689657;0.430732;-0.629667;9.754649666666667;9.486209;41
1;16:33:06.522;42029.689659;0.4224201111111111;-0.5744044444444443;9.704412222222222;11.155716;42
1;16:33:06.644;42029.68966;0.43029088888888883;-0.5316876666666667;9.70832688888889;9.18396;42
1;16:33:06.765;42029.689662;0.4570887777777778;-0.5166961111111111;9.712455444444444;10.072566;42
1;16:33:06.884;42029.689663;0.5040022222222222;-0.4721753333333333;9.65413288888889;9.485185;42
1;16:33:07.003;42029.689664;0.5762844444444445;-0.4195932222222221;9.613593444444444;9.512451;42
1;16:33:07.124;42029.689666;0.5422888888888889;-0.37656233333333333;9.546174666666666;9.601605;42
1;16:33:07.244;42029.689667;0.5367834444444444;-0.393627;9.543536999999999;9.527584;42
1;16:33:07.346;42029.689668;0.4990705555555555;-0.3985283333333333;9.468617777777776;9.174967;42
1;16:33:07.463;42029.68967;0.5107536666666666;-0.35240699999999997;9.541111666666668;9.103738;42
1;16:33:07.586;42029.689671;0.4710669999999999;-0.3934755555555556;9.560775444444445;10.520024;43
1;16:33:07.888;42029.689675;0.4138332222222222;-0.38178477777777775;9.538446444444444;9.164678;43
1;16:33:07.990;42029.689676;0.3762708888888889;-0.3489321111111111;9.566371222222223;9.392057;43
1;16:33:08.113;42029.689677;0.28898955555555556;-0.3906455555555556;9.651850666666668;10.120061;44
1;16:33:08.233;42029.689679;0.2094761111111111;-0.36216666666666664;9.716345888888888;9.665952;44
1;16:33:08.349;42029.68968;0.1645322222222222;-0.35365955555555556;9.639329666666665;9.365562;44
1;16:33:08.471;42029.689681;0.07239322222222225;-0.32679166666666665;9.643104222222222;9.744541;44
1;16:33:08.591;42029.689683;0.04212433333333335;-0.36243955555555557;9.718669888888888;9.93056;44
1;16:33:08.710;42029.689684;-0.0004926666666666687;-0.37806677777777775;9.696343777777777;9.667632;44
1;16:33:08.811;42029.689685;-0.0798701111111111;-0.4021573333333333;9.754485999999998;9.831708;44
1;16:33:08.929;42029.689687;-0.17038355555555554;-0.3777591111111111;9.848953444444444;9.183801;44
1;16:33:09.031;42029.689688;-0.3475305555555555;-0.3195757777777778;9.826352333333334;10.086837;44
1;16:33:09.151;42029.689689;-0.4867579999999999;-0.30987322222222224;9.75185011111111;9.916804;44
1;16:33:09.276;42029.689691;-0.580500888888889;-0.33706911111111115;9.770766333333334;10.178811;44
1;16:33:09.394;42029.689692;-0.6782602222222222;-0.3219333333333334;9.779992555555557;10.216131;44
1;16:33:09.509;42029.689693;-0.740259;-0.2908335555555556;9.845389777777777;9.609729;44
1;16:33:09.632;42029.689695;-0.7937468888888888;-0.25848311111111116;9.855206222222222;9.35356;44
1;16:33:09.733;42029.689696;-0.8664977777777777;-0.2729098888888889;9.779342444444445;9.898958;44
1;16:33:09.850;42029.689697;-0.974225111111111;-0.2118681111111111;9.692038555555557;9.982709;44
1;16:33:09.974;42029.689699;-1.0843385555555554;-0.18393944444444446;9.651587111111112;9.804888;44
1;16:33:10.090;42029.6897;-1.0708893333333334;-0.16890544444444444;9.719243666666666;10.185306;44
1;16:33:10.191;42029.689701;-1.0275446666666666;-0.09943822222222225;9.79941522222222;9.264706;44
1;16:33:10.310;42029.689703;-1.003402;-0.002249000000000007;9.767533444444446;9.434103;44
1;16:33:10.430;42029.689704;-0.9540332222222223;0.08793177777777778;9.733845000000002;9.95139;44
1;16:33:10.552;42029.689705;-0.9807573333333333;0.12537955555555555;9.736098555555555;10.203202;44
1;16:33:10.673;42029.689707;-1.0111456666666667;0.23708266666666666;9.707622777777777;10.016067;44
